UNIXTimestamp,Location,LocationKoppenGeigerClassification,AirTemperatureCelsius,AirPressure_hPa,WindSpeed_kmh,WindDirection_deg,Humidity_percent,CloudCoverage_percent,Precipitation_mm
1677103200,Airstrip One,Af,35.64199149619608,1002.0775226085865,6.235702926794751,33.05234332053502,100.92856339151292,92.78569017453879,4.4866125905880505
1677189600,Airstrip One,Af,28.782160117703423,1024.576173438755,19.79580210544118,268.9499544313525,92.28910399524959,66.86731198574876,3.4347899355395106
1677276000,Airstrip One,Af,27.700095289806384,1023.4967039776363,11.691817282983518,91.93489463074344,99.71691367032858,89.15074101098573,3.3617840383267095
1677362400,Airstrip One,Af,33.469188955116074,1008.576154760483,9.193710210673494,251.54475477819182,100.00687952379374,90.02063857138124,3.962278521791418
1677448800,Airstrip One,Af,31.946781533961847,1020.2313879621103,23.776150635470334,12.486656868737267,94.5508195793357,73.65245873800708,2.5712517172633236
1677535200,Airstrip One,Af,35.428949474277985,1006.2435677531263,19.71580366303065,223.01206142696543,87.64233584558835,52.92700753676507,2.2509241919977834
1677621600,Airstrip One,Af,30.326101555133747,1025.339482254445,11.907270899597917,244.18507145439176,95.94466388603985,77.83399165811954,6.244781309194862
1677708000,Airstrip One,Af,32.531368420982716,1000.3910185782461,13.978984271027489,102.60391759533923,93.38005446734539,70.14016340203617,2.2624054580189306
1677794400,Airstrip One,Af,36.028625494530324,999.181705471134,24.333820867727486,61.578256028360684,101.48921964113613,94.46765892340838,4.916044266925335
1677880800,Airstrip One,Af,27.88876856087326,1002.0059686146436,24.01824194537021,104.54780276575737,90.15472339139215,60.464170174176466,4.260369686775977
1677967200,Airstrip One,Af,27.499844845669383,1000.6391163147564,19.823383556741206,45.38724863999445,91.38360106149797,64.15080318449392,3.6684140014291176
1678053600,Airstrip One,Af,27.539470212183097,1002.3059022123441,11.44581975765244,342.1034727522619,96.48852590789436,79.46557772368305,1.0481895914909152
1678140000,Airstrip One,Af,31.619671732334666,1016.3037063861677,12.855395968631711,130.92498690278765,94.95705162370383,74.87115487111151,1.0831823700571268
1678226400,Airstrip One,Af,31.927230534848082,1020.8104044196594,18.98860655887262,356.24362591202686,87.20844275962041,51.62532827886123,1.9286042380836792
1678312800,Airstrip One,Af,35.710186989391815,1024.8737653122723,24.4020687804372,258.9370580378369,97.39201559095895,82.17604677287684,5.829612025417214
1678399200,Airstrip One,Af,37.48073342394265,1013.7939328536455,5.521654775773088,53.14395666848986,94.74708172477173,74.24124517431518,5.982407820108263
1678485600,Airstrip One,Af,33.161961476599075,1007.1063957811349,19.32471426064082,126.15500796018739,86.91174479597402,50.73523438792205,1.3039849129162104
1678572000,Airstrip One,Af,28.370717418406567,1006.3857988352933,22.39465394708074,309.230516373619,96.5033307745399,79.5099923236197,0.5624872053657791
1678658400,Airstrip One,Af,30.548424375933575,1024.618550237906,9.896452029635263,140.32792631213218,102.03152015231575,96.09456045694728,6.8589698038188365
1678744800,Airstrip One,Af,31.5221267571292,1013.668537440851,12.631086553840824,221.01192348101605,95.83255606773999,77.49766820321996,5.5802931712004185
1678831200,Airstrip One,Af,34.53311627969705,1007.3538212737546,18.699135031018383,287.28817303311655,91.13851222636764,63.41553667910293,5.410130504462954
1678917600,Airstrip One,Af,32.246415104934314,1015.586042592283,19.140721158810862,59.806086699980426,102.51684449126458,97.55053347379373,7.704136025831526
1679004000,Airstrip One,Af,34.25226784265578,1011.2909901852679,8.737514004223176,342.210654386699,94.69439656249666,74.08318968749,0.5299352414067052
1679090400,Airstrip One,Af,28.62144994045906,1006.1680873483431,10.900475263528648,129.25362967661138,88.79713055538338,56.39139166615011,3.643026354655376
1679176800,Airstrip One,Af,37.51326749268,1011.63056067287,19.53968681410455,97.50593353793592,101.65314199420457,94.95942598261371,3.2197462824730914
1679263200,Airstrip One,Af,34.61346862530627,1006.0006853162025,21.466734854833494,135.9988053564447,100.95753274295504,92.8725982288651,3.2367903089435974
1679349600,Airstrip One,Af,30.59091963794339,999.311567031702,16.250047743903487,240.3140505375961,95.6000257640973,76.80007729229189,1.6524309948203997
1679436000,Airstrip One,Af,28.033279081689738,1022.2377624385289,7.72476076035701,106.99137214962735,88.00687053790776,54.020611613723254,1.0645381665937197
1679522400,Airstrip One,Af,33.117232344407604,1016.845043883301,7.160433541804688,78.49197959335417,91.05771077136005,63.173132314080135,5.533176180294449
1679608800,Airstrip One,Af,32.201343613755775,1020.4094825173925,23.581364464533795,199.06559899601038,100.68061289537677,92.04183868613029,3.42818551266359
1679695200,Airstrip One,Af,33.6623113268288,999.7713359456725,14.552120120884656,308.1558813188986,97.06808901739812,81.20426705219438,2.9685808017090185
1679781600,Airstrip One,Af,35.36155402627888,1016.1851073327783,6.8739895426457,218.4003251083948,98.85882115827535,86.57646347482603,4.622870625798259
1679864400,Airstrip One,Af,31.74150233607414,1017.032058507965,11.893799782395703,134.86773387739683,92.57677872652478,67.73033617957432,1.254706963957297
1679950800,Airstrip One,Af,30.116243090584177,1002.376977221143,12.283266135653177,61.17569676799583,100.57862858952713,91.7358857685814,4.431605420961181
1680037200,Airstrip One,Af,28.06877917796997,1000.3586652215247,19.706234184890285,240.93686126617314,90.1598333930705,60.479500179211506,2.3876918923405275
1680123600,Airstrip One,Af,37.177158770368834,1027.8178892534552,15.945679611214059,8.119078964859323,100.98918414526837,92.96755243580509,1.5333775449639386
1680210000,Airstrip One,Af,28.028765136958082,1003.2284753516701,21.10298477498606,239.53157324030664,100.28070320451323,90.84210961353968,6.16915704822759
1680296400,Airstrip One,Af,35.91450718486477,1005.974633736335,11.319805566513448,193.36898503756018,87.40425470720056,52.2127641216017,3.8616701741084145
1680382800,Airstrip One,Af,36.39002895703187,1021.9378170458797,11.629264194099056,37.4103678065959,92.6152376363496,67.84571290904881,0.2372358991093313
1680469200,Airstrip One,Af,28.11927373569391,1003.8576255998878,17.96577627348153,12.878847621637352,96.70932006202194,80.12796018606582,5.215191120060816
1680555600,Airstrip One,Af,32.969410875929086,1007.6559948547314,16.589983091170744,268.3288539577141,101.18910196741864,93.56730590225592,1.4014519595700816
1680642000,Airstrip One,Af,28.771364749852648,1004.1152538470535,17.567032081996196,317.0920064026331,87.38205862838791,52.146175885163714,2.6748244559638374
1680728400,Airstrip One,Af,28.096604718327733,1017.8214999269383,10.783068985254625,205.80334848824353,92.04223356029055,66.12670068087165,3.573205868859659
1680814800,Airstrip One,Af,35.52594962305135,1003.5729580920499,7.138258980461741,215.81653819387904,92.98956672239855,68.96870016719565,3.8385747763597777
1680901200,Airstrip One,Af,30.638113892768544,1011.521471131352,16.690915421579994,124.60378171790236,102.18512872147016,96.55538616441052,7.820581216751399
1680987600,Airstrip One,Af,32.01184098691589,1017.5796970384005,19.06690929339191,128.90521265325987,90.98595940768985,62.95787822306956,0.292081390813206
1681074000,Airstrip One,Af,35.23784765389045,1011.3464665068733,18.86135353714669,60.46139980160263,100.79275457918844,92.37826373756533,8.725097903415357
1681160400,Airstrip One,Af,33.40061404347394,1028.3082734358104,24.051153895921928,171.85171018990525,100.4184466528004,91.25533995840121,7.174503442815472
1681246800,Airstrip One,Af,36.05175711415705,1007.8753221802094,24.337658678938624,346.9253206511522,97.065703776801,81.19711133040302,5.5593785690803
1681333200,Airstrip One,Af,30.383523211116703,1007.6476631884808,19.930877434845975,67.94251264058424,97.20324347075939,81.60973041227818,3.0997675075969964
1681419600,Airstrip One,Af,29.14741674310536,1026.8974412755722,6.980001977355488,12.116331388407033,99.16625565332119,87.49876695996356,2.163093473645787
1681506000,Airstrip One,Af,30.627138190444118,1025.3958920880034,6.978257468743186,180.36366737078953,101.26450737678088,93.79352213034267,8.585660026232501
1681592400,Airstrip One,Af,36.16263363354878,1001.2446175431676,13.235094340149182,108.18143848507549,96.35497971353199,79.06493914059595,5.712298023861954
1681678800,Airstrip One,Af,32.63857295235438,1022.9138074232937,13.204231329989241,230.31732778368928,90.55315052828237,61.659451584847105,2.8236948871582417
1681765200,Airstrip One,Af,33.62753617558969,1012.5193126990422,19.2973690262258,221.29915065633946,89.7895584297326,59.36867528919778,4.94579340597584
1681851600,Airstrip One,Af,28.499257482050226,1007.2030810800618,5.391388096800746,123.95341260216932,99.84038583351723,89.52115750055168,4.108463891248718
1681938000,Airstrip One,Af,28.878992891990777,1019.5616160992749,20.233329403372966,32.091574975637585,91.44343625461981,64.33030876385945,1.3803490420468356
1682024400,Airstrip One,Af,36.70199298906154,1012.0062011113909,18.86929332839308,230.21501886922235,93.85118558534346,71.55355675603037,3.24311278602696
1682110800,Airstrip One,Af,30.116576228986148,1000.083509905519,21.416000630752396,76.97051891080957,92.28354798022595,66.85064394067783,0.8381483974372942
1682197200,Airstrip One,Af,32.10970027253451,1016.585349904999,11.492702594635624,131.76374971346377,94.79247860122378,74.37743580367135,1.203027420647673
1682283600,Airstrip One,Af,35.74834817497113,1019.6502191576135,14.947622125298103,302.262894047051,93.46157138867781,70.38471416603345,0.5424048274365849
1682370000,Airstrip One,Af,30.216398741825717,1017.0798107706222,19.266308629095196,176.94651506242988,97.62786567971038,82.88359703913116,0.08128056134254809
1682456400,Airstrip One,Af,28.91372090283088,1020.2487564785232,21.167196310920072,49.07173383108547,92.41215081662898,67.23645244988693,6.431015206250929
1682542800,Airstrip One,Af,34.183368503240644,1004.7796322744251,17.369346289515867,155.59890960563106,99.2614787760515,87.7844363281545,7.745770201455664
1682629200,Airstrip One,Af,34.19679290253281,1026.6431368156482,24.49794470860696,35.352201588711026,88.18163487017557,54.54490461052671,5.4315273911916595
1682715600,Airstrip One,Af,30.575186506335534,1025.8991935335366,9.60447499107226,109.39231034075203,102.66005600079762,97.9801680023929,0.07270081609174855
1682802000,Airstrip One,Af,31.456955107209573,1023.1236601488283,17.841705106561832,34.390256584812036,94.16143217097994,72.48429651293982,3.4169406331691135
1682888400,Airstrip One,Af,37.095138308181745,1007.8325514784403,16.62793284603042,120.09028248320115,96.99964924584897,80.9989477375469,1.3396462083075742
1682974800,Airstrip One,Af,33.92649363800668,1007.3184635604082,14.915261780695912,308.83330857334533,101.19127468000617,93.57382404001854,3.2146627749685086
1683061200,Airstrip One,Af,34.82156371429778,1003.9479721193261,11.186978701951515,219.53285782172907,93.20465730301801,69.61397190905404,1.625846866738479
1683147600,Airstrip One,Af,27.574770744691627,1020.6556386257445,23.854388772843944,236.78812642563472,90.00409954800345,60.01229864401034,5.611927531070375
1683234000,Airstrip One,Af,32.577160921687735,1016.1272129177812,9.008845648119157,48.26158968536036,91.27493255079793,63.82479765239377,2.7722873896322042
1683320400,Airstrip One,Af,34.14239647676378,1023.3848401524597,10.456645950033348,222.29884568003,89.9443209710258,59.832962913077395,0.1059993993265471
1683406800,Airstrip One,Af,36.57143559955053,1017.210076556391,10.520690049330168,97.79522320460782,92.58994755007275,67.76984265021825,1.3597491782419742
1683493200,Airstrip One,Af,35.53982522969174,1021.4278341410542,14.116812744682214,297.98715535210886,91.04871925639463,63.14615776918391,6.271175831641456
1683579600,Airstrip One,Af,35.313942497019006,1002.2259981497442,7.82247962039855,18.554971967767997,103.14451921068596,99.43355763205784,0.1945733811115523
1683666000,Airstrip One,Af,32.544077548123624,1023.8637852495272,12.161159569460214,359.49090204209625,93.19253090565115,69.57759271695346,3.6134051582624998
1683752400,Airstrip One,Af,29.610058461694454,1000.912611445888,16.57178589674762,240.35182748459033,92.30380718738631,66.91142156215892,5.662564501782669
1683838800,Airstrip One,Af,31.34602867627872,1012.750623017396,12.824594095637046,205.1127768758323,93.32466113112022,69.97398339336068,0.6244786915621399
1683925200,Airstrip One,Af,32.013618309843636,1000.5820484375323,14.331924772221054,130.61835999249143,99.19948589289575,87.59845767868725,3.9082129342520227
1684011600,Airstrip One,Af,33.77335265628927,1027.8116779952084,5.425494667914908,337.31779203731554,98.80510234339063,86.4153070301719,8.431030539736708
1684098000,Airstrip One,Af,34.660308889771756,1017.1312435013746,22.857758361806823,49.73424593831291,90.56846982846308,61.705409485389225,2.609796538593094
1684184400,Airstrip One,Af,35.325167294843986,1025.380357535709,16.726749679797077,182.0269610346195,97.3194126056441,81.9582378169323,0.5532849568622795
1684270800,Airstrip One,Af,35.79833091790766,1006.1361783672564,11.862704225193788,292.7287017582297,92.74573335668657,68.23720007005971,4.5988673634801005
1684357200,Airstrip One,Af,28.459750656375455,1002.5288383262317,18.256803052664274,133.63925859144788,97.70359157007653,83.11077471022958,0.5119028798642992
1684443600,Airstrip One,Af,28.363987900260383,999.6093487887381,5.619770125140642,298.04682176244114,90.71965499155188,62.15896497465564,0.8175931293319124
1684530000,Airstrip One,Af,35.256039800269335,1009.8548622767378,9.76323180267826,241.43741369663232,87.97525771971341,53.925773159140235,2.680647901780545
1684616400,Airstrip One,Af,32.70883699842371,1023.3195668367358,23.438839657535297,216.22811706832027,91.63441980607965,64.90325941823896,5.334241192810252
1684702800,Airstrip One,Af,27.063116324633206,1014.7888853794781,17.064184706717086,48.86983965491984,98.91615308978216,86.74845926934645,7.834669290697762
1684789200,Airstrip One,Af,30.798392608723,1020.6109127142022,7.788775540362398,9.785845019891815,93.37810620276248,70.13431860828746,0.4167583017178094
1684875600,Airstrip One,Af,30.857347507763798,1012.9956477858598,17.64329148373404,356.3783025999032,101.84040014356971,95.52120043070911,8.890410098617439
1684962000,Airstrip One,Af,34.7528681007371,1012.5956603244673,21.14421782492998,5.766516747104391,88.80787685182699,56.42363055548098,3.257695772200359
1685048400,Airstrip One,Af,35.765430208622675,1008.7918091817565,15.877657492573123,296.22878179287744,100.46954186979757,91.40862560939269,8.732442303579658
1685134800,Airstrip One,Af,34.61304724920513,998.9697893387439,13.161528401123073,26.207175450260543,87.56259055658197,52.68777166974588,0.7291271737005964
1685221200,Airstrip One,Af,34.74271815986034,1008.0569656294448,14.92169100844368,352.46712132464836,97.06413454621926,81.19240363865778,3.4893082965081574
1685307600,Airstrip One,Af,28.04331094020361,1004.0154486446231,19.954017905788422,194.76014137821275,99.86408104108129,89.59224312324388,5.573302393659901
1685394000,Airstrip One,Af,35.01067369840735,1012.746101346037,23.785344775348065,180.48413039867975,95.35514026118554,76.0654207835566,5.457422606196741
1685480400,Airstrip One,Af,29.875638078724904,999.4903973206573,9.161931206579768,43.7124018224115,94.95334331190205,74.86002993570614,1.6263121232283602
1685566800,Airstrip One,Af,30.955308820892224,1019.0167803856848,24.38682827009275,225.19714176862294,94.37935180861751,73.13805542585256,0.018107550178711792
1685653200,Airstrip One,Af,26.074280033017864,1028.532328445868,15.770714535822831,37.45102766094384,98.62075048053228,85.86225144159683,2.9033501799279744
1685739600,Airstrip One,Af,32.917761831642885,1023.6063409085212,21.976165579482775,345.4185753423696,95.24804323930631,75.74412971791894,6.73845549951358
1685826000,Airstrip One,Af,34.43828876600843,1010.1828119115235,9.747374150330447,154.70224228848141,90.54809982111078,61.644299463332345,1.6576638083053703
1685912400,Airstrip One,Af,25.621338086888105,1028.256060990965,7.934482785432904,125.16615488488168,102.9622941496823,98.88688244904685,4.152788920354736
1685998800,Airstrip One,Af,34.71726767561674,1021.4706834982778,18.144269854929718,180.46081070191906,87.6646967808778,52.99409034263343,2.7175376527122377
1686085200,Airstrip One,Af,33.710493144566634,1004.8593856374385,21.84664642870653,156.65679081011518,94.10802826341323,72.32408479023968,2.061172908231693
1686171600,Airstrip One,Af,25.461563405723975,1000.9737308286624,10.152573031855114,348.97128425452485,100.68183899493896,92.04551698481687,8.854171197027616
1686258000,Airstrip One,Af,25.992770345640864,1016.100450710538,13.878192088171183,346.43554157990684,94.3258961989891,72.97768859696731,6.6251609560999976
1686344400,Airstrip One,Af,32.739784176993794,998.8116400238928,6.395571235589745,253.93293509504753,93.45985180429933,70.379555412898,6.882880743909644
1686430800,Airstrip One,Af,28.345426610518995,1009.8917915475827,14.354871299741214,132.51222797175723,88.9423440254949,56.8270320764847,1.1688706774296815
1686517200,Airstrip One,Af,33.05390950779456,1020.7083459439336,12.626899893826362,69.2271447671105,94.64327987670745,73.92983963012236,3.07826024367035
1686603600,Airstrip One,Af,29.182548830488535,1003.0163843457754,18.302515883350956,359.4229359837786,99.42151621272207,88.26454863816622,7.075388649975309
1686690000,Airstrip One,Af,34.2138514639461,1014.4526076568812,18.096232894442288,174.93215021852956,102.67186485994864,98.0155945798459,0.00940395396889035
1686776400,Airstrip One,Af,26.59687695356292,1020.9642827230696,14.18576549670988,117.47815949796303,88.43145867133069,55.294376013992064,4.80565369173942
1686862800,Airstrip One,Af,28.793757693713932,1004.6614004516662,13.739876658370157,206.8183454747431,97.47822939120904,82.43468817362711,6.344781513058366
1686949200,Airstrip One,Af,28.480368974995184,1018.1388919712258,11.593374948762403,304.01910935086454,93.58726886635183,70.76180659905552,3.445030742577992
1687035600,Airstrip One,Af,24.443084042694522,1015.4795997851637,22.017500252383456,180.60940812750434,103.12050080583509,99.36150241750525,7.095391093935768
1687122000,Airstrip One,Af,25.684428887451727,1019.5457018314938,19.49546172165516,116.62332223606046,95.57621346677244,76.72864040031735,1.8360970007029869
1687208400,Airstrip One,Af,24.742608463915907,1028.1009937775934,7.688080101952859,149.2925920079803,90.32916970413164,60.987509112394946,3.0079063242672146
1687294800,Airstrip One,Af,24.230193193813406,1018.7040923690312,17.016173486762195,286.2643162330454,88.16801945140199,54.50405835420597,3.810169149300581
1687381200,Airstrip One,Af,32.269037399368216,1004.0954120164729,23.727043037120296,86.54249067690947,93.55512270205844,70.66536810617532,1.9068542579442616
1687467600,Airstrip One,Af,26.53041074682847,1001.7176370464148,12.841555642204712,270.4485208454585,101.84184123738825,95.52552371216476,8.208057343085457
1687554000,Airstrip One,Af,32.24354247713367,1010.5914676829445,21.169057879365425,293.68246869494715,95.96172806970117,77.8851842091035,3.818016971182611
1687640400,Airstrip One,Af,29.819266247021844,1023.9972471283991,6.044287942632069,39.15212379069375,91.93213036580556,65.79639109741667,1.9673124781366544
1687726800,Airstrip One,Af,32.236535019040375,1012.0962126540602,13.31345793681283,285.41577839895143,97.92326767804616,83.76980303413848,6.803970844440796
1687813200,Airstrip One,Af,25.045494736428154,1000.8115459652098,6.329798247514839,20.222245508235606,96.9550609378141,80.8651828134423,4.298816297718873
1687899600,Airstrip One,Af,27.21538071804637,1020.7541006991339,15.653379601688046,359.8593666711834,94.58208545796788,73.74625637390362,5.709359669937869
1687986000,Airstrip One,Af,30.865870881012334,1008.483137009423,24.3136460741765,153.35526653617592,92.42201304841942,67.26603914525825,4.930867588638117
1688072400,Airstrip One,Af,26.193232250076974,1004.5737453109814,13.538763439198034,63.947738286416744,88.40203193727908,55.206095811837216,4.999332394866735
1688158800,Airstrip One,Af,28.914923648921807,1009.7002280067045,21.240578987230002,78.8116990386829,89.25119162092466,57.753574862773995,5.576425885670314
1688245200,Airstrip One,Af,31.451543973822673,1018.4978523050552,15.25857429188834,41.852647689690045,100.76652625245572,92.29957875736714,9.218019698360061
1688331600,Airstrip One,Af,29.9651519027219,1015.9646850645713,12.985548610300432,188.8785826930322,94.98775506171911,74.96326518515733,5.81871935627507
1688418000,Airstrip One,Af,27.086883060302938,1027.7820031055749,22.00750175486901,77.03953899819501,92.34503408642902,67.03510225928707,3.630950614420345
1688504400,Airstrip One,Af,30.87446454285485,1019.045022449612,12.514429443506609,304.45775835978304,101.73311742162132,95.19935226486393,2.798727171741095
1688590800,Airstrip One,Af,23.515269866025942,1027.072151150694,13.583605463448796,93.64653372785286,100.9498377204424,92.8495131613272,8.35885921102836
1688677200,Airstrip One,Af,28.1659688908709,1014.1063987594608,23.941554825809824,220.85653424912334,94.81072168755554,74.43216506266663,5.431933264077005
1688763600,Airstrip One,Af,25.926233426182584,1013.3923962887709,12.532941358263674,84.75020042218779,96.35665931003636,79.0699779301091,5.975740439761667
1688850000,Airstrip One,Af,28.442723717743853,1006.7884752216602,17.136395564827005,200.5524139127298,89.12415383273589,57.372461498207656,0.3014593289247045
1688936400,Airstrip One,Af,26.551806216926863,1021.4802897927323,20.304363392088224,249.70201397348845,99.42802135507164,88.2840640652149,3.4226598293079866
