UNIXTimestamp,Location,LocationKoppenGeigerClassification,AirTemperatureCelsius,AirPressure_hPa,WindSpeed_kmh,WindDirection_deg,Humidity_percent,CloudCoverage_percent,Precipitation_mm,Cost per square meter ($/m²)
1676671200,Airstrip One,Af,36.53134032316645,1007.568292083696,5.9915384266341505,154.7896441307731,97.62726215769837,82.88178647309512,4.097667431856281,10
1676757600,Airstrip One,Af,27.04966470997187,1021.0261885858373,13.973684651271249,278.44704476277445,93.39578260855211,70.18734782565633,4.731016115956082,10
1676844000,Airstrip One,Af,34.448325756645524,1006.8556255167324,13.990294293913221,128.6149990922889,90.77837465564909,62.33512396694725,3.370844433489942,10
1676930400,Airstrip One,Af,28.243397637933846,1006.9343103125091,24.63810966754253,120.00063677288664,93.71055323575642,71.13165970726928,4.47241734364536,10
1677016800,Airstrip One,Af,27.763747084075273,1010.2449147494397,5.874672542242816,272.48942431652705,95.66870286975322,77.00610860925966,2.5741906095531006,10
1677103200,Airstrip One,Af,28.86414194277788,1023.803689321715,11.544259979935195,334.55668827898313,98.86409715112443,86.59229145337329,3.7925043938558596,10
1677189600,Airstrip One,Af,36.1281840282297,1002.5069157064743,21.383553914648886,15.612456765156297,96.42243992230681,79.26731976692041,4.024856848195152,10
1677276000,Airstrip One,Af,35.49470729068422,1023.7185080974374,24.950310149398234,25.786912036913698,101.68359743024347,95.05079229073041,4.868940651011903,10
1677362400,Airstrip One,Af,32.2077097141774,1011.8245470278398,20.028492095844047,103.18359907726236,93.9955885509542,71.9867656528626,2.1820926815386947,10
1677448800,Airstrip One,Af,35.35558937365208,1010.3226823769575,24.333733993232894,134.77128652877326,89.69545601840815,59.08636805522444,3.7001195199829495,10
1677535200,Airstrip One,Af,29.044577504591814,1003.857021486277,7.802044555725384,341.21212344998514,95.00883043499066,75.02649130497197,1.3114258775464507,10
1677621600,Airstrip One,Af,33.1582869372218,1022.5832393729612,18.615214825932142,296.7776015535124,93.636437805104,70.90931341531198,2.12062930634906,10
1677708000,Airstrip One,Af,29.032063403524557,998.8451396731808,18.555152553646153,293.75951652247664,94.22697721975528,72.68093165926584,2.430802403292556,10
1677794400,Airstrip One,Af,32.736223632423666,1009.4912920827561,23.186370406120684,353.72377655401357,101.95410493780432,95.86231481341295,6.564483813137213,10
1677880800,Airstrip One,Af,28.7132102995608,1018.2065212584647,13.536903570092527,154.35548313700298,92.07220273890435,66.21660821671307,4.754398138108643,10
1677967200,Airstrip One,Af,30.05582840121927,1022.7644211623772,12.673227080458059,4.5927972822048035,98.8575063460786,86.57251903823578,4.620156258275166,10
1678053600,Airstrip One,Af,36.21407659505576,1008.3793477903308,23.78649282591032,288.89602140858625,98.9491061048595,86.84731831457847,5.462542085994787,10
1678140000,Airstrip One,Af,30.120938928482083,1002.5838366654111,17.901873016588873,297.4280451608666,99.76392698998346,89.29178096995037,1.7886914029772591,10
1678226400,Airstrip One,Af,31.164308828608867,1014.125325958069,18.95805796625658,187.16390847356715,93.87653503368377,71.62960510105128,5.633048897381952,10
1678312800,Airstrip One,Af,37.295773130084925,1020.3515324362868,8.972013711001033,335.6472449932913,89.51587473950974,58.54762421852921,2.8898362408562197,10
1678399200,Airstrip One,Af,27.84735102636082,1027.3539511981749,19.540175478785613,235.3314306361874,94.38904657698407,73.16713973095221,2.9773876145011107,10
1678485600,Airstrip One,Af,27.937220723362707,1010.898378211378,21.114260340309343,253.2252787699596,98.0170028421616,84.05100852648482,5.973438402566642,10
1678572000,Airstrip One,Af,31.609934411905787,1004.1107029865707,20.33362302957748,230.56015045706818,88.99904127481699,56.99712382445099,0.7704120906219706,10
1678658400,Airstrip One,Af,33.67356354603898,1003.7390683994247,8.647840441102637,314.86911916342666,99.65453610730418,88.96360832191255,6.0191380406271024,10
1678744800,Airstrip One,Af,32.512663976094885,1025.2111208993101,11.041477555749083,2.5382132463776363,90.61594421800041,61.84783265400122,0.45586262918136894,10
1678831200,Airstrip One,Af,34.06004904531828,1026.3838488988533,22.229045514209623,198.81075279125986,90.69258829168854,62.07776487506559,3.1633394560836328,10
1678917600,Airstrip One,Af,36.408142355808025,1000.3328702976128,12.793566665149537,61.73211669403186,94.0906453153122,72.27193594593662,1.4922695382924114,10
1679004000,Airstrip One,Af,28.791403437278625,1022.0155860217044,11.229637973532524,12.744595174059672,90.35958079074537,61.07874237223609,1.2580051393290999,10
1679090400,Airstrip One,Af,33.4378274312273,1006.6977819418167,22.58939508838878,334.0016758501467,87.41083982152972,52.23251946458914,0.4827112028914449,10
1679176800,Airstrip One,Af,32.6286621538807,1025.8071869343757,10.14165756896378,315.06809793386867,88.35333125993964,55.05999377981891,1.5355269480701752,10
1679263200,Airstrip One,Af,32.50776723755783,1024.1669877566158,23.811877368292723,99.97765514386238,97.49295826785347,82.47887480356042,1.9017465206431117,10
1679349600,Airstrip One,Af,30.24605870469874,1020.4052878732543,10.245440705027466,316.1253464858284,87.32638827457768,51.97916482373305,1.4696995398848391,10
1679436000,Airstrip One,Af,36.65723207805185,1027.6795112157745,13.54685955627954,238.27451897222366,102.09635747041042,96.28907241123125,7.879606958379,10
1679522400,Airstrip One,Af,34.2215779183274,1026.8380003819811,6.424652201747012,329.76438232179254,95.99761359039191,77.99284077117572,4.601364289916229,10
1679608800,Airstrip One,Af,34.52982735230441,1021.8099856585358,24.473514482198347,290.6456548531129,103.18226046114876,99.54678138344624,8.320426238503787,10
1679695200,Airstrip One,Af,30.205803784174076,1019.843510420684,18.18503736214764,336.73602479947743,89.22553516859013,57.676605505770375,3.9432213476474764,10
1679781600,Airstrip One,Af,34.8772967467339,1018.5138646455285,23.363537329174463,349.19712189946,89.38456797714431,58.15370393143295,5.604314369348151,10
1679864400,Airstrip One,Af,29.631397694953392,1000.220326221052,17.30435430708616,214.02322630083398,93.74161585569632,71.22484756708899,4.510861008438478,10
1679950800,Airstrip One,Af,37.47240761415657,1017.7615702766351,18.941419571317535,272.69673001811725,90.19897353414568,60.59692060243705,4.216586994745019,10
1680037200,Airstrip One,Af,37.59772860675585,1027.2787432336527,6.821074488152932,279.71165504786643,103.12863067443655,99.38589202330962,3.8193741990465213,10
1680123600,Airstrip One,Af,36.06080032181853,1006.2774283933362,21.402568850848937,129.37852237248262,93.13454388449128,69.40363165347382,3.942904017456481,10
1680210000,Airstrip One,Af,33.425074824744925,1008.8192869702397,24.1228690844449,65.43429689134445,91.51281606231974,64.53844818695922,5.510720094028142,10
1680296400,Airstrip One,Af,33.04977516448254,1009.4289569967546,22.255280869593175,281.6538591985307,98.78550575974859,86.35651727924576,6.546598812890013,10
1680382800,Airstrip One,Af,31.536435978709722,1021.7824778996603,12.826653601908438,120.87331888816226,100.38102781661993,91.14308344985982,7.465806181457191,10
1680469200,Airstrip One,Af,30.173791624686086,1021.4396962670129,21.28476088475283,206.6795578653713,102.38505280383868,97.15515841151606,2.8386008948820485,10
1680555600,Airstrip One,Af,29.860061055127424,1020.7519414036403,19.521897828450676,95.90594456824853,94.60605210159405,73.81815630478214,1.307330234846061,10
1680642000,Airstrip One,Af,36.48445357654667,1010.7271940836928,18.24608572968029,149.2954256479161,102.32690416568528,96.98071249705583,3.2392735962858157,10
1680728400,Airstrip One,Af,32.51390262111954,1022.9356972199718,20.484415993957466,114.83281147610732,91.07785739504475,63.233572185134236,2.3455917601932357,10
1680814800,Airstrip One,Af,29.66809081641366,1023.949148784184,19.824046081936874,180.03177873304784,99.7034162257952,89.11024867738558,6.7279473828468825,10
1680901200,Airstrip One,Af,29.438099820340764,1027.9143879627588,7.6886976620858904,25.337869440978412,95.46866885326847,76.40600655980539,2.3885840165617034,10
1680987600,Airstrip One,Af,28.243025452223552,1011.406554227614,16.81499834143543,314.83527468987614,100.45168258525392,91.35504775576177,7.473025526054547,10
1681074000,Airstrip One,Af,34.40721813196106,1012.1854924443883,10.991367519029321,74.50870983784074,98.15986789299637,84.47960367898912,3.4484566559320116,10
1681160400,Airstrip One,Af,37.86524814535366,1018.1542660166447,24.40944457600098,332.53897567095606,86.80919861567708,50.42759584703122,1.349673689459343,10
1681246800,Airstrip One,Af,36.44597917305539,1018.3157207170564,18.954466242062637,281.99021574821916,92.99358232065865,68.98074696197595,4.797569840604566,10
1681333200,Airstrip One,Af,31.511448097105422,1000.4160191463501,22.79415513247678,339.1459565954344,100.04414548942276,90.13243646826828,5.081719870325969,10
1681419600,Airstrip One,Af,33.1455899517586,1011.6952468906226,10.949581997256457,356.05593531446516,96.94685156370447,80.84055469111341,1.9612335485691053,10
1681506000,Airstrip One,Af,32.346120562110734,1017.7930600576935,11.785357682793855,350.2572275645014,95.92404979248475,77.77214937745424,5.479551335548755,10
1681592400,Airstrip One,Af,29.19738107705451,1006.2685702780493,11.799645350350152,71.69025107165417,92.03237319344649,66.09711958033947,3.408907991934121,10
1681678800,Airstrip One,Af,30.900754081556144,1011.3223218002856,13.593295172805767,176.86337916356905,95.02504597735383,75.07513793206148,4.170579423261329,10
1681765200,Airstrip One,Af,29.62317577133677,1002.1413282358099,15.075247793324266,110.13907930901227,96.70866476071281,80.12599428213844,7.351939714079111,10
1681851600,Airstrip One,Af,30.434680386261533,1021.1514084891376,16.030740839587622,294.0642435250138,99.11514276355173,87.34542829065518,3.6598620420853742,10
1681938000,Airstrip One,Af,31.483483892347227,1012.8277170302849,19.409596477406577,218.4327115221316,96.91962210807252,80.75886632421754,7.094164834117226,10
1682024400,Airstrip One,Af,33.9709946698483,1026.6269997294169,13.704741862827621,112.68832526459141,97.44994256074023,82.34982768222068,7.828000180194011,10
1682110800,Airstrip One,Af,29.74000937250452,1026.6229677035826,12.083290359336377,10.326761523757835,88.66438631656725,55.99315894970175,4.01096176719771,10
1682197200,Airstrip One,Af,35.301083571834155,1015.7367791172909,14.431674061307135,102.06486874046287,90.59484260520001,61.78452781560003,4.451378871788547,10
1682283600,Airstrip One,Af,28.82073845734637,1006.494734948158,19.538265767989653,18.821144008207597,97.81545131069723,83.44635393209167,5.018305482369287,10
1682370000,Airstrip One,Af,33.88368404061626,1005.6343676051576,15.340842044142683,180.54600688496498,86.96696230639922,50.90088691919766,0.37793846838024303,10
1682456400,Airstrip One,Af,27.679268369138118,1012.1721715119238,17.959760958013504,61.19222548114831,99.81509300497645,89.44527901492933,2.2572976238676428,10
1682542800,Airstrip One,Af,35.049151102542126,1006.2750620936449,20.980213257864854,136.3906710051767,87.88042181402182,53.641265442065446,3.9266691960606606,10
1682629200,Airstrip One,Af,37.47950189691074,1001.5597480399452,22.03042031454254,155.891382728658,102.4355161854723,97.30654855641686,2.622842188412649,10
1682715600,Airstrip One,Af,31.333366857446578,1016.470461725326,24.63313183687267,276.7440747988078,100.81020065976577,92.43060197929731,6.189831046254094,10
1682802000,Airstrip One,Af,37.38385744152864,1026.6068869236096,16.201079673172437,120.81581442090103,88.13186123169096,54.39558369507287,2.1473054767659767,10
1682888400,Airstrip One,Af,31.70351522835191,1013.5978007646273,9.436724245068698,270.8792992967137,89.08326682943445,57.24980048830335,1.7448108039887134,10
1682974800,Airstrip One,Af,30.477417035424033,1023.4224008214056,18.051348217066984,93.0651271058007,91.01549594447422,63.04648783342268,4.453132174344244,10
1683061200,Airstrip One,Af,30.048307610983162,1001.9385655399511,13.150211475755038,108.65299170922486,97.62008502415766,82.86025507247297,2.76712623611984,10
1683147600,Airstrip One,Af,30.16171270576839,1018.403908712355,15.161264752332691,279.4246576217615,99.48579640243712,88.45738920731134,5.750035061507205,10
1683234000,Airstrip One,Af,27.39836049830478,1018.8759312069159,8.90308991017129,248.7309695150789,92.00244759882153,66.00734279646458,2.7204148057714623,10
1683320400,Airstrip One,Af,27.474503853242823,1003.9910191186929,9.351373984589737,130.4848066438865,88.96695180947972,56.90085542843917,2.7916254013981185,10
1683406800,Airstrip One,Af,30.31723887604858,1004.9030352314473,11.153557923909451,13.98098028626758,94.16217182988616,72.4865154896585,4.770712416846811,10
1683493200,Airstrip One,Af,32.28395379292252,1004.7753117075059,12.74572450920066,272.70918084731045,102.51294667299581,97.53884001898744,6.762402278878707,10
1683579600,Airstrip One,Af,35.3058254855304,1016.2502219617635,21.28597267804154,148.40571488839896,87.74723910382293,53.2417173114688,5.0039626602142295,10
1683666000,Airstrip One,Af,31.889444247013913,1027.764580188207,18.370010105156428,30.048578699938258,89.90899635114681,59.72698905344043,0.922353092763974,10
1683752400,Airstrip One,Af,33.37599635931904,1019.4758149493895,11.869179152502811,94.84566479100302,101.02917265509923,93.08751796529768,2.9065589648700514,10
1683838800,Airstrip One,Af,29.351723143745915,1002.1936522254156,7.360230435874433,148.21430275387252,100.2258314112804,90.67749423384117,1.4841110433173696,10
1683925200,Airstrip One,Af,29.372733951451046,1011.9714454208626,22.557731363432715,227.9080742849099,96.49337584487849,79.48012753463544,6.954331127511827,10
1684011600,Airstrip One,Af,34.72329465865226,1012.6876153686434,13.803402903871477,23.2007310300785,96.39580914200467,79.18742742601401,1.1335164857229951,10
1684098000,Airstrip One,Af,33.25676282471352,1007.2440044829381,21.421437670352283,115.86960874341328,97.46881852495153,82.40645557485459,2.291722276055155,10
1684184400,Airstrip One,Af,34.20154262025532,999.8166944278911,6.99662672822154,327.15529656996165,96.03114614872932,78.09343844618796,5.064423028585326,10
1684270800,Airstrip One,Af,34.05839177311275,1010.4043571043369,12.363165948003832,306.9961242876955,98.2355535499094,84.7066606497282,6.526676581129519,10
1684357200,Airstrip One,Af,31.751343881532964,1007.1107349805325,21.521009636137553,46.02622264098166,88.67419640525644,56.0225892157693,4.783495689215902,10
1684443600,Airstrip One,Af,28.850116075077867,1012.9551726711771,20.587908746705274,320.6888834058537,87.20953573508393,51.62860720525181,4.673943176704819,10
1684530000,Airstrip One,Af,26.90954422273566,1017.9061138041491,7.851194750383059,312.10647511829603,99.15662866078938,87.46988598236813,0.2767809854683422,10
1684616400,Airstrip One,Af,31.551626151446236,1012.6470905818223,6.326809490130438,204.45547804083373,91.64089334349809,64.92268003049426,5.79593245825944,10
1684702800,Airstrip One,Af,29.362327352202172,1014.8495045979871,7.58689293391253,303.66241359399106,94.58026231954729,73.74078695864188,7.221402461100049,10
1684789200,Airstrip One,Af,30.634408566813516,1027.8800022296232,18.69849005709075,33.08950104316339,98.62240935492626,85.8672280647788,4.01843253775831,10
1684875600,Airstrip One,Af,31.106139533993208,1007.8647800401137,16.871067496964287,179.8090360128649,97.59045542611715,82.77136627835145,5.909143241133448,10
1684962000,Airstrip One,Af,29.291909626617873,1013.1639440109759,9.172983764147064,20.05578728041091,97.1380850279863,81.41425508395892,2.327814682511273,10
1685048400,Airstrip One,Af,33.62385156870833,999.4473082590081,6.546238795006332,303.0210789959068,102.38216190133,97.14648570398995,4.615866062394447,10
1685134800,Airstrip One,Af,28.637321539885694,1026.6380275201784,11.989711840616678,140.8688950039451,96.24695519658596,78.74086558975787,1.6233775707956526,10
1685221200,Airstrip One,Af,29.76979099378662,999.3078184810039,14.285780692185014,43.97143841839576,103.09738869477775,99.29216608433322,1.4574397200806317,10
1685307600,Airstrip One,Af,29.745961518844286,1024.0497448046492,6.212254864997804,202.59084686207657,89.96151099626614,59.88453298879844,2.2030348045942048,10
1685394000,Airstrip One,Af,35.57908751923482,1018.1258393026204,7.7224619054468935,213.59926959741207,100.89373575278348,92.68120725835044,3.0461143966711135,10
1685480400,Airstrip One,Af,33.0494983253119,1013.630023573007,23.872925412532137,41.47625547206196,90.0423322616723,60.1269967850169,4.570726213965522,10
1685566800,Airstrip One,Af,35.08006305399661,1023.6623125723547,15.11080654234378,179.95829231839082,102.0391778605856,96.11753358175676,2.600039762929866,10
1685653200,Airstrip One,Af,34.40389411787331,999.412987086457,13.325016349863784,273.6903721099501,99.38323872085815,88.14971616257442,5.138772298063585,10
1685739600,Airstrip One,Af,27.243523794644723,1013.1030917230344,22.35678162495058,308.8597595245847,91.7991508465259,65.3974525395777,1.3664944752174952,10
1685826000,Airstrip One,Af,34.211691346049086,1000.7089584166636,16.3632147782791,273.9169099787237,92.14974089562809,66.44922268688427,4.0812718812310855,10
1685912400,Airstrip One,Af,34.81602785502533,1020.1936339356304,19.086185406072296,356.95378273668723,102.90578112624127,98.7173433787238,5.270071504462727,10
1685998800,Airstrip One,Af,35.157311474051056,1013.8106081450971,8.746208998098686,64.0759592797768,101.89501951932144,95.68505855796431,6.7903109191171165,10
1686085200,Airstrip One,Af,29.979691804081785,998.6106875467646,17.96804388496541,122.5821468432677,90.26987811590644,60.809634347719324,3.1946607880432367,10
1686171600,Airstrip One,Af,28.495722989826838,1002.2682032518287,21.96284865850887,188.98658665980636,87.45046083164479,52.35138249493437,4.790644524479603,10
1686258000,Airstrip One,Af,32.99546067627222,1002.0430515972095,23.349482309113345,2.9153862235531314,97.32391833701278,81.97175501103835,0.26119109578066113,10
1686344400,Airstrip One,Af,28.52263289397183,1013.4363578643236,8.54667340073777,137.86832663335474,101.55912241359967,94.677367240799,1.7019467158334005,10
1686430800,Airstrip One,Af,28.461044316824854,1024.949989553079,8.123406059908486,25.118297888294357,90.13043864025526,60.39131592076578,5.806634443866931,10
1686517200,Airstrip One,Af,31.599542844550278,1015.2455394689622,21.704162869656958,239.1839053227652,90.94294084491689,62.82882253475066,2.482370986372741,10
1686603600,Airstrip One,Af,24.686152857468265,1000.9387363746922,22.324766440918008,174.9663983649242,88.3423647320312,55.027094196093614,2.370373114972835,10
1686690000,Airstrip One,Af,28.430330751950194,1012.382817176358,12.010491426918286,301.19951247061675,92.7689899030143,68.3069697090429,6.6633196802294155,10
1686776400,Airstrip One,Af,25.524178045785096,1001.1777466783313,21.577359316072314,188.7234363257363,90.49135089367797,61.474052681033925,4.058083862129686,10
1686862800,Airstrip One,Af,29.58045883561566,1013.655705195429,9.418968125437232,2.908424218098955,100.30079211793698,90.90237635381095,0.1580715658893554,10
1686949200,Airstrip One,Af,33.65948306001415,1009.8647060595741,13.243768646363193,228.68961714834782,92.88320521542865,68.64961564628592,6.467921008036804,10
1687035600,Airstrip One,Af,25.404046706676887,1022.5342750961381,19.408236521354425,77.32142217400923,103.24328326639397,99.72984979918192,5.621658780203829,10
1687122000,Airstrip One,Af,33.68788926993881,1010.817421901817,5.474645219908876,244.21756693932647,90.27184541911264,60.815536257337904,4.952789666554559,10
1687208400,Airstrip One,Af,24.98238385599546,1028.500861657591,11.29409987803249,276.19538824377764,97.61061658156545,82.83184974469634,7.12439410974061,10
1687294800,Airstrip One,Af,28.622041351328267,1018.1637415610472,12.785480491650214,95.37304219459668,94.75634450358328,74.26903351074984,3.930596886844477,10
1687381200,Airstrip One,Af,31.676733178226755,1005.1193927512322,19.944276172723548,260.2837457830059,100.66457186455777,91.9937155936733,2.114498206484723,10
1687467600,Airstrip One,Af,23.872029658440997,1015.5955467511639,20.1570971677262,210.3880015192475,91.63477539343606,64.90432618030819,1.331516201827161,10
1687554000,Airstrip One,Af,27.704257331285547,1017.1239507375227,8.007847570182172,35.56025563553389,86.83949430919562,50.51848292758685,4.656802902813035,10
1687640400,Airstrip One,Af,28.15751458642508,1008.2658837377118,22.1028640667827,195.9777259803112,93.28940230109401,69.86820690328203,0.2223762592258252,10
1687726800,Airstrip One,Af,30.59439598483331,1008.7314591362024,23.998011352877654,25.069035119467017,100.58287729713958,91.74863189141874,1.7244237802482107,10
1687813200,Airstrip One,Af,28.647508545987392,998.7824502033359,23.78361929899608,39.12925654723293,90.69142087846969,62.07426263540904,3.7768062558282245,10
1687899600,Airstrip One,Af,25.9608196862564,1026.8273935678621,20.821174242592342,25.94780942671038,99.9989515128344,89.99685453850317,6.162742719636953,10
1687986000,Airstrip One,Af,30.372889412184428,1019.8762561568744,12.280242148273292,353.14231537004594,100.84323708214278,92.52971124642832,5.117022080638147,10
1688072400,Airstrip One,Af,32.17034062257629,1013.1311909128653,9.000200699481768,168.87510876304907,91.59598295806492,64.78794887419477,0.19434831979917863,10
1688158800,Airstrip One,Af,27.12971565719875,1022.8014382765983,10.338339134021275,147.23862736684376,88.56846314955591,55.70538944866773,5.475763358614994,10
1688245200,Airstrip One,Af,31.147089694172617,1001.5094113051292,7.0732468863903275,59.15999046972615,86.89881692303908,50.69645076911721,4.495735277833768,10
1688331600,Airstrip One,Af,32.71184217954567,1008.8525687717964,21.574778127103674,14.558325714843946,89.58162478724986,58.744874361749595,4.804908176972165,10
1688418000,Airstrip One,Af,29.435336066599163,1011.8533591915783,10.075490895593756,70.00051629099926,91.13011366331887,63.390340989956606,5.634688706569344,10
